id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,cell_tower_failure
344,0x100000000000b,TelecomWorld,device error,-82.86213,51.855907,3,52,106,0
345,0x100000000000f,NewComm,battery 10%,-83.51366,52.14036,5,53,104,0
346,0x100000000000f,NewComm,system malfunction,-83.59436,51.634663,8,54,102,1
347,0x1000000000008,TelecomWorld,battery 10%,-83.13112,51.70667,8,53,101,0
348,0x1000000000005,TelecomWorld,battery 10%,-83.10378,52.101658,8,53,106,0
349,0x1000000000021,NewComm,device error,-83.514984,51.61504,5,52,105,0
350,0x1000000000006,NewComm,battery 10%,-83.38984,51.721092,7,51,104,0
351,0x1000000000007,MyCellular,battery 10%,-83.33065,51.62098,7,55,101,0
352,0x1000000000012,NewComm,system malfunction,-83.47472,51.78947,7,51,102,1
353,0x100000000000c,NewComm,battery 10%,-83.62829,52.16656,5,51,107,1
354,0x1000000000013,MyCellular,system malfunction,-83.371544,51.70738,2,52,102,1
355,0x1000000000020,TelecomWorld,device error,-83.47871,52.209377,9,50,106,0
356,0x1000000000001,MyCellular,device error,-83.38496,51.710423,7,51,105,0
357,0x1000000000020,TelecomWorld,battery 5%,-83.31441,51.779266,6,52,101,0
358,0x100000000000e,TelecomWorld,battery 5%,-82.95066,51.696236,5,51,107,0
359,0x1000000000010,MyCellular,battery 10%,-82.99832,51.671223,6,55,104,1
360,0x100000000000e,TelecomWorld,device error,-82.93935,52.10308,4,51,101,0
361,0x1000000000027,NewComm,system malfunction,-83.21478,52.221886,4,53,103,0
362,0x100000000001e,NewComm,device error,-83.21366,51.665333,4,51,102,0
363,0x1000000000027,NewComm,battery 5%,-83.45738,51.683586,8,52,104,0
364,0x1000000000000,NewComm,system malfunction,-83.5182,51.609566,3,51,101,1
365,0x1000000000004,MyCellular,battery 5%,-83.58011,51.69413,5,53,100,0
366,0x1000000000019,MyCellular,battery 10%,-82.999084,51.61084,8,50,105,0
367,0x1000000000003,NewComm,device error,-83.48271,51.71839,8,55,107,1
368,0x1000000000022,MyCellular,battery 10%,-83.52495,51.669746,2,54,104,0
369,0x1000000000002,TelecomWorld,battery 10%,-83.33412,51.682365,8,52,105,0
370,0x1000000000003,NewComm,device error,-83.02806,52.06473,1,53,102,1
371,0x1000000000003,NewComm,battery 5%,-83.38697,51.703888,2,53,105,0
372,0x1000000000001,MyCellular,battery 5%,-83.38014,51.6645,9,53,107,0
373,0x1000000000022,MyCellular,battery 5%,-83.57472,52.157906,5,50,101,0
374,0x1000000000022,MyCellular,system malfunction,-83.6288,51.66902,7,53,103,0
375,0x1000000000021,NewComm,device error,-83.32824,51.637756,8,52,102,0
376,0x100000000001c,MyCellular,battery 10%,-83.53987,51.71583,4,53,105,0
377,0x100000000001f,MyCellular,battery 10%,-83.15433,51.647633,3,53,101,0
378,0x100000000001a,TelecomWorld,battery 5%,-83.44204,51.705868,10,52,105,0
379,0x1000000000015,NewComm,battery 5%,-83.46272,51.607723,4,55,106,0
380,0x1000000000006,NewComm,device error,-83.51742,51.701363,8,50,102,0
381,0x1000000000013,MyCellular,battery 10%,-82.882965,51.596252,9,52,101,0
382,0x100000000001c,MyCellular,system malfunction,-83.25942,51.99469,3,53,102,0
383,0x1000000000013,MyCellular,system malfunction,-83.623695,52.40459,7,51,107,0
384,0x1000000000018,NewComm,battery 5%,-83.34492,52.02076,2,51,106,1
385,0x1000000000007,MyCellular,battery 10%,-83.1949,51.70862,9,53,106,0
386,0x100000000001e,NewComm,battery 10%,-83.44482,52.49364,9,51,105,0
387,0x1000000000012,NewComm,system malfunction,-83.61146,51.95482,2,51,106,0
388,0x1000000000017,TelecomWorld,system malfunction,-83.567276,51.708168,7,51,101,0
389,0x100000000000a,MyCellular,battery 5%,-83.369194,51.613888,4,50,100,0
390,0x1000000000023,TelecomWorld,battery 5%,-83.62733,52.35065,1,53,105,0
391,0x1000000000014,TelecomWorld,system malfunction,-83.20962,51.771885,8,51,104,1
392,0x100000000000e,TelecomWorld,battery 5%,-83.57541,51.97838,7,53,105,0
393,0x1000000000003,NewComm,device error,-83.60164,51.599144,8,54,101,0
394,0x1000000000023,TelecomWorld,device error,-83.61886,51.954613,2,52,103,0
395,0x100000000001d,TelecomWorld,system malfunction,-83.62799,52.153397,3,50,102,0
396,0x100000000001d,TelecomWorld,system malfunction,-83.56287,51.620483,3,50,106,0
397,0x100000000000a,MyCellular,battery 10%,-83.5782,52.01455,1,52,101,0
398,0x1000000000021,NewComm,system malfunction,-83.602104,51.724636,2,54,106,0
399,0x100000000000e,TelecomWorld,battery 10%,-83.627914,52.10402,7,50,101,1
400,0x1000000000006,NewComm,battery 5%,-83.43828,52.188534,9,53,101,0
401,0x1000000000008,TelecomWorld,battery 10%,-83.2613,51.893227,7,53,103,0
402,0x1000000000020,TelecomWorld,battery 5%,-83.44055,51.728043,1,52,101,0
403,0x1000000000001,MyCellular,device error,-83.39793,51.99139,7,54,103,0
404,0x100000000001d,TelecomWorld,system malfunction,-83.05486,51.67468,4,54,104,0
405,0x1000000000018,NewComm,battery 5%,-83.33313,51.80172,7,54,102,1
406,0x1000000000010,MyCellular,system malfunction,-83.535675,51.796925,5,52,101,0
407,0x1000000000009,NewComm,battery 10%,-83.194084,51.826653,8,50,101,0
408,0x100000000001b,NewComm,battery 5%,-83.535484,52.157516,4,50,102,1
409,0x100000000000e,TelecomWorld,system malfunction,-83.32452,51.996456,3,54,107,0
410,0x100000000001e,NewComm,device error,-83.36083,51.864624,5,55,107,1
411,0x1000000000004,MyCellular,system malfunction,-83.568474,52.379005,4,51,101,0
412,0x1000000000017,TelecomWorld,device error,-83.41705,51.985,8,53,105,0
413,0x1000000000002,TelecomWorld,battery 5%,-83.58693,51.709457,7,53,101,0
414,0x1000000000009,NewComm,device error,-83.33628,51.633434,2,54,102,0
415,0x1000000000005,TelecomWorld,device error,-83.55581,51.948883,5,53,102,0
416,0x1000000000020,TelecomWorld,device error,-83.617386,51.80052,4,54,102,0
417,0x1000000000017,TelecomWorld,system malfunction,-82.85821,51.708385,8,55,103,0
418,0x1000000000001,MyCellular,system malfunction,-83.62613,51.891277,7,51,101,0
419,0x1000000000024,NewComm,battery 5%,-83.14675,51.639652,8,51,104,0
420,0x1000000000019,MyCellular,battery 5%,-83.24248,51.753708,7,54,100,0
421,0x1000000000012,NewComm,device error,-83.442276,51.65926,6,53,106,0
422,0x1000000000010,MyCellular,device error,-83.466484,51.794956,2,51,103,0
423,0x1000000000025,MyCellular,device error,-83.25058,51.94192,7,51,102,0
424,0x1000000000008,TelecomWorld,battery 5%,-83.41862,51.60275,3,54,102,0
425,0x100000000000a,MyCellular,battery 5%,-83.19853,51.677162,4,54,107,0
426,0x1000000000011,TelecomWorld,system malfunction,-83.551605,51.701244,4,55,104,0
427,0x100000000000a,MyCellular,battery 5%,-83.58683,51.817787,5,51,105,0
428,0x100000000000c,NewComm,device error,-83.21151,51.64198,10,52,107,0
429,0x1000000000019,MyCellular,battery 10%,-83.09607,51.755188,2,51,101,0
430,0x1000000000016,MyCellular,battery 5%,-83.37822,51.79029,3,50,100,0
431,0x100000000001d,TelecomWorld,battery 5%,-82.82892,51.837036,3,54,103,0
432,0x1000000000009,NewComm,system malfunction,-83.60659,51.67203,9,51,102,0
433,0x100000000000c,NewComm,device error,-83.38302,52.167053,2,55,104,0
434,0x100000000001b,NewComm,battery 5%,-83.4788,51.60347,4,50,103,0
435,0x100000000001b,NewComm,battery 5%,-83.45132,51.609562,4,50,105,0
436,0x1000000000005,TelecomWorld,battery 10%,-83.54001,51.653538,5,54,105,1
437,0x1000000000001,MyCellular,device error,-82.89096,52.064426,2,52,102,0
438,0x1000000000005,TelecomWorld,battery 5%,-83.59966,51.849052,3,53,102,0
439,0x1000000000015,NewComm,battery 5%,-83.22677,51.82705,8,53,101,0
440,0x1000000000017,TelecomWorld,battery 5%,-83.39661,51.926952,7,51,104,0
441,0x1000000000007,MyCellular,battery 5%,-83.25947,51.946697,8,53,103,0
442,0x1000000000003,NewComm,battery 10%,-83.60557,51.60026,3,54,105,0
443,0x1000000000004,MyCellular,battery 5%,-83.43646,52.308895,7,51,105,0
444,0x1000000000011,TelecomWorld,device error,-83.62435,52.29713,1,52,101,0
445,0x100000000000a,MyCellular,battery 5%,-83.57768,52.208595,5,55,103,0
446,0x1000000000010,MyCellular,battery 5%,-83.488846,52.058826,6,51,102,0
447,0x100000000000a,MyCellular,system malfunction,-83.354294,52.240673,10,51,103,0
448,0x1000000000007,MyCellular,system malfunction,-83.43832,51.920372,8,51,106,0
449,0x1000000000023,TelecomWorld,system malfunction,-83.61419,51.621826,3,53,102,0
450,0x100000000001e,NewComm,battery 10%,-83.50526,52.200356,6,53,101,0
451,0x100000000000c,NewComm,device error,-83.61798,51.66061,1,52,105,0
452,0x1000000000000,NewComm,battery 5%,-83.083115,52.19863,4,53,104,1
453,0x1000000000016,MyCellular,battery 5%,-83.62207,51.961674,9,51,101,1
454,0x1000000000017,TelecomWorld,device error,-83.476234,51.63377,6,50,105,0
455,0x1000000000002,TelecomWorld,battery 5%,-83.59725,51.687634,4,52,100,0
456,0x1000000000026,TelecomWorld,system malfunction,-82.888176,51.70245,4,51,106,0
457,0x1000000000009,NewComm,battery 5%,-83.253296,52.163086,10,54,106,0
458,0x1000000000026,TelecomWorld,battery 5%,-83.575745,51.953262,5,54,103,0
459,0x1000000000010,MyCellular,system malfunction,-83.48766,52.166195,6,53,101,0
460,0x1000000000006,NewComm,system malfunction,-83.502335,51.743706,8,52,105,0
461,0x1000000000023,TelecomWorld,battery 10%,-83.5123,52.44579,4,53,105,0
462,0x100000000001a,TelecomWorld,battery 5%,-83.39079,51.68079,8,54,100,0
463,0x100000000000d,MyCellular,device error,-83.608376,51.646904,6,53,102,0
464,0x1000000000002,TelecomWorld,device error,-83.52807,51.834763,1,54,106,0
465,0x1000000000008,TelecomWorld,device error,-82.988045,52.233192,3,51,106,0
466,0x1000000000005,TelecomWorld,device error,-83.32278,52.067616,1,50,104,0
467,0x100000000000a,MyCellular,device error,-83.39754,52.03666,6,52,107,0
468,0x1000000000004,MyCellular,device error,-83.59224,51.734818,9,53,106,0
469,0x1000000000027,NewComm,battery 10%,-83.2302,52.363705,5,54,105,0
470,0x1000000000007,MyCellular,system malfunction,-83.625534,51.655735,3,51,104,0
471,0x100000000000e,TelecomWorld,device error,-83.50697,51.600506,7,53,104,0
472,0x1000000000006,NewComm,device error,-83.34406,51.837215,8,53,100,0
473,0x1000000000017,TelecomWorld,device error,-83.54166,51.646664,9,53,105,0
474,0x1000000000000,NewComm,battery 5%,-83.534225,52.01687,1,52,102,0
475,0x1000000000021,NewComm,system malfunction,-82.98302,51.66678,5,50,103,0
476,0x1000000000014,TelecomWorld,battery 10%,-83.151054,51.655563,3,54,103,0
477,0x1000000000007,MyCellular,device error,-83.590935,51.618565,4,53,105,0
478,0x100000000001c,MyCellular,system malfunction,-83.14685,52.170628,6,54,107,0
479,0x100000000000f,NewComm,battery 10%,-83.09719,51.708176,6,54,103,0
480,0x1000000000000,NewComm,device error,-83.52831,51.63586,9,54,105,0
481,0x1000000000009,NewComm,battery 5%,-83.59401,51.826782,8,50,100,0
482,0x100000000001c,MyCellular,battery 10%,-83.437965,52.017685,4,53,107,0
483,0x1000000000013,MyCellular,device error,-83.2755,51.788258,6,51,101,0
484,0x1000000000023,TelecomWorld,system malfunction,-83.27385,51.67768,9,50,107,0
485,0x1000000000025,MyCellular,device error,-83.404785,52.058167,4,53,105,0
486,0x100000000000a,MyCellular,battery 5%,-83.167786,51.760998,3,53,104,0
487,0x100000000000a,MyCellular,battery 10%,-83.07069,51.85885,10,54,103,0
488,0x1000000000023,TelecomWorld,battery 5%,-83.11335,51.772064,8,53,105,0
489,0x1000000000022,MyCellular,battery 5%,-83.43696,52.05377,3,55,100,0
490,0x1000000000001,MyCellular,battery 10%,-83.2735,51.788315,2,53,103,0
491,0x100000000001f,MyCellular,system malfunction,-83.09353,51.71506,7,51,105,1
492,0x1000000000023,TelecomWorld,battery 10%,-83.1952,51.659447,5,55,104,0
493,0x1000000000003,NewComm,system malfunction,-83.44923,52.153343,8,55,101,0
494,0x100000000000e,TelecomWorld,battery 5%,-82.812256,51.61708,5,53,104,0
495,0x100000000000e,TelecomWorld,device error,-83.467545,51.913048,3,51,104,0
496,0x100000000001f,MyCellular,battery 5%,-83.52468,51.632652,5,51,102,0
497,0x1000000000002,TelecomWorld,device error,-83.42633,52.04899,8,53,105,0
498,0x1000000000019,MyCellular,battery 5%,-83.58134,52.324844,3,51,104,0
499,0x1000000000017,TelecomWorld,system malfunction,-83.007965,52.146114,2,54,103,0
500,0x1000000000025,MyCellular,battery 10%,-83.059166,51.729866,9,54,106,0
501,0x1000000000000,NewComm,system malfunction,-83.482155,51.619675,7,54,106,0
502,0x1000000000006,NewComm,device error,-83.59445,51.60765,2,51,102,0
503,0x100000000000d,MyCellular,battery 10%,-83.251236,52.085873,8,50,102,0
504,0x100000000000f,NewComm,battery 5%,-83.42322,52.327766,6,53,107,0
505,0x1000000000026,TelecomWorld,device error,-83.11554,51.642326,9,51,106,0
506,0x1000000000013,MyCellular,device error,-83.131584,51.876873,7,51,101,1
507,0x1000000000003,NewComm,battery 5%,-83.4561,51.86098,4,51,100,0
508,0x100000000000a,MyCellular,battery 5%,-83.594284,52.14649,3,53,101,0
509,0x1000000000014,TelecomWorld,battery 10%,-83.62416,51.9422,10,54,105,0
510,0x1000000000011,TelecomWorld,device error,-83.13032,51.816452,7,53,105,0
511,0x1000000000019,MyCellular,device error,-83.406075,51.611557,7,53,104,0
512,0x1000000000024,NewComm,device error,-83.38219,52.031822,10,52,104,0
513,0x1000000000016,MyCellular,system malfunction,-83.41226,51.845455,7,53,107,0
514,0x1000000000001,MyCellular,system malfunction,-83.12296,51.868572,4,53,107,0
515,0x1000000000022,MyCellular,device error,-83.54626,52.159702,9,52,103,0
516,0x100000000001c,MyCellular,battery 10%,-82.783264,52.023148,2,53,107,0
517,0x1000000000008,TelecomWorld,battery 5%,-83.58489,51.702774,1,51,104,0
518,0x1000000000008,TelecomWorld,device error,-83.55076,51.693054,9,55,102,0
519,0x1000000000018,NewComm,battery 10%,-83.44431,51.62713,7,52,105,1
520,0x100000000000a,MyCellular,battery 5%,-82.995804,51.7377,5,50,101,0
521,0x1000000000026,TelecomWorld,battery 10%,-83.27675,51.655563,2,54,101,0
522,0x100000000001c,MyCellular,battery 5%,-83.59006,51.614773,3,50,107,0
523,0x1000000000006,NewComm,system malfunction,-83.62837,52.168617,10,52,102,0
524,0x1000000000016,MyCellular,battery 5%,-83.18113,51.609165,8,51,103,0
525,0x100000000000c,NewComm,battery 10%,-83.60538,51.609955,8,54,106,0
526,0x1000000000027,NewComm,device error,-83.41724,51.787025,2,54,103,0
527,0x100000000001c,MyCellular,battery 5%,-83.59041,51.722298,6,52,102,1
528,0x100000000000a,MyCellular,device error,-83.486855,51.82466,3,51,101,0
529,0x100000000000f,NewComm,device error,-83.309875,51.648254,4,51,104,0
530,0x1000000000009,NewComm,device error,-83.18028,51.620377,6,54,104,0
531,0x1000000000023,TelecomWorld,system malfunction,-83.572655,52.415596,4,52,101,0
532,0x100000000000c,NewComm,system malfunction,-83.13718,51.830715,5,52,105,0
533,0x100000000001e,NewComm,system malfunction,-83.62712,51.611618,3,52,102,0
534,0x1000000000017,TelecomWorld,battery 10%,-83.246216,51.633553,3,54,104,0
535,0x1000000000016,MyCellular,battery 5%,-82.77562,52.095047,4,52,102,0
536,0x100000000000f,NewComm,battery 5%,-83.43308,51.905285,3,50,101,0
537,0x1000000000000,NewComm,device error,-83.52627,52.093094,8,50,101,0
538,0x1000000000023,TelecomWorld,device error,-83.44437,51.740906,6,50,103,0
539,0x100000000001d,TelecomWorld,battery 5%,-83.59136,51.9514,4,54,100,0
540,0x100000000000e,TelecomWorld,system malfunction,-83.519,51.723576,6,51,106,0
541,0x1000000000001,MyCellular,battery 5%,-83.46501,52.2665,4,54,105,0
542,0x1000000000001,MyCellular,battery 5%,-83.52677,51.930622,6,52,107,0
543,0x1000000000021,NewComm,battery 5%,-83.39862,51.648643,2,54,102,0
544,0x1000000000022,MyCellular,battery 10%,-83.27715,51.832413,10,54,106,1
545,0x1000000000016,MyCellular,device error,-83.60631,52.022285,4,50,105,0
546,0x100000000000f,NewComm,system malfunction,-83.0795,51.5971,4,53,106,1
547,0x1000000000027,NewComm,battery 5%,-83.20039,51.597935,3,53,102,0
548,0x1000000000004,MyCellular,battery 10%,-83.5666,51.945354,10,53,104,0
549,0x1000000000014,TelecomWorld,battery 5%,-83.280464,51.72435,5,53,103,1
550,0x1000000000026,TelecomWorld,battery 10%,-83.35922,51.944904,3,51,101,0
551,0x100000000000d,MyCellular,device error,-83.22578,51.938618,4,55,101,0
552,0x100000000000f,NewComm,device error,-83.62487,51.756718,5,53,102,1
553,0x100000000000c,NewComm,battery 5%,-82.85906,51.824764,3,55,100,0
554,0x1000000000009,NewComm,battery 10%,-83.53129,52.251675,3,51,103,0
555,0x1000000000019,MyCellular,device error,-83.315704,51.598854,4,54,105,0
556,0x1000000000024,NewComm,battery 10%,-83.206764,51.672226,3,52,106,0
557,0x1000000000007,MyCellular,battery 5%,-83.57973,51.641685,9,52,101,0
558,0x1000000000001,MyCellular,battery 5%,-82.749794,51.943707,1,55,106,0
559,0x1000000000012,NewComm,system malfunction,-83.598816,51.704983,5,52,106,0
560,0x1000000000002,TelecomWorld,battery 10%,-83.61638,51.692818,5,53,104,0
561,0x100000000001f,MyCellular,device error,-83.24382,52.316322,6,53,104,0
562,0x1000000000001,MyCellular,battery 5%,-83.62118,51.59856,2,51,100,0
563,0x1000000000007,MyCellular,device error,-83.62098,51.80867,10,54,106,0
564,0x1000000000008,TelecomWorld,system malfunction,-83.5385,51.788994,5,54,104,0
565,0x1000000000012,NewComm,device error,-83.52352,51.73555,4,51,100,0
566,0x1000000000018,NewComm,system malfunction,-83.34323,51.68461,6,53,100,0
567,0x1000000000016,MyCellular,device error,-83.62478,51.601166,4,53,101,0
568,0x1000000000017,TelecomWorld,system malfunction,-83.51065,51.60385,1,50,101,0
569,0x1000000000018,NewComm,battery 10%,-83.5532,51.611298,5,53,100,0
570,0x1000000000011,TelecomWorld,system malfunction,-83.58431,51.95267,2,51,102,0
571,0x100000000001c,MyCellular,battery 5%,-83.26532,51.612675,5,53,100,0
572,0x1000000000023,TelecomWorld,battery 10%,-83.582375,52.014935,4,53,104,1
573,0x1000000000017,TelecomWorld,battery 5%,-83.57773,51.88972,6,51,102,0
574,0x100000000000e,TelecomWorld,device error,-82.92537,51.702972,1,51,100,0
575,0x1000000000003,NewComm,battery 5%,-83.6263,51.833332,7,52,102,0
576,0x100000000001b,NewComm,battery 5%,-83.45991,51.606773,2,53,103,0
577,0x1000000000010,MyCellular,battery 5%,-83.10438,52.351803,8,55,105,0
578,0x1000000000017,TelecomWorld,device error,-83.57326,51.700806,4,53,106,0
579,0x100000000001c,MyCellular,battery 10%,-83.42536,51.833057,2,54,106,1
580,0x1000000000016,MyCellular,battery 10%,-83.62554,51.76094,5,51,104,0
581,0x100000000000b,TelecomWorld,battery 5%,-83.38488,51.97004,8,54,101,0
582,0x1000000000008,TelecomWorld,device error,-83.61633,51.975445,3,50,106,0
583,0x1000000000025,MyCellular,battery 10%,-83.45283,51.664787,2,51,104,1
584,0x1000000000020,TelecomWorld,battery 5%,-83.453224,52.4791,3,53,104,0
585,0x1000000000010,MyCellular,device error,-83.48613,52.472286,2,51,100,0
586,0x1000000000027,NewComm,battery 5%,-83.563416,51.69081,1,51,103,0
587,0x1000000000019,MyCellular,battery 5%,-83.30918,52.479935,7,52,101,0
588,0x1000000000008,TelecomWorld,battery 10%,-83.51893,52.265675,10,52,106,0
589,0x1000000000001,MyCellular,device error,-83.22975,51.74458,5,55,105,0
590,0x1000000000010,MyCellular,battery 5%,-83.365845,51.595222,2,53,105,0
591,0x1000000000001,MyCellular,device error,-83.52589,51.61562,7,50,105,0
592,0x1000000000014,TelecomWorld,battery 5%,-83.58019,51.654293,3,50,101,0
593,0x1000000000024,NewComm,battery 5%,-83.24013,51.695194,9,53,105,0
594,0x1000000000023,TelecomWorld,device error,-83.3695,51.79466,3,51,102,0
595,0x100000000001e,NewComm,battery 5%,-82.84364,51.627857,7,55,105,0
596,0x100000000001e,NewComm,battery 10%,-83.28244,51.990257,6,52,104,0
597,0x100000000000b,TelecomWorld,battery 5%,-83.43879,51.834423,7,50,101,0
598,0x1000000000024,NewComm,battery 5%,-83.497154,51.959538,9,53,107,0
599,0x100000000001b,NewComm,battery 5%,-83.52278,51.77453,2,50,103,0
600,0x1000000000013,MyCellular,battery 10%,-83.429924,51.616226,1,54,106,0
601,0x1000000000026,TelecomWorld,system malfunction,-83.5314,51.778175,4,51,105,0
602,0x1000000000008,TelecomWorld,device error,-83.44172,51.7347,8,51,106,0
603,0x1000000000019,MyCellular,battery 10%,-83.475746,52.088455,9,53,100,0
604,0x1000000000015,NewComm,device error,-83.55013,51.59623,5,51,100,0
605,0x100000000000d,MyCellular,battery 5%,-83.28446,51.688965,6,53,106,0
606,0x1000000000012,NewComm,system malfunction,-83.48736,51.74892,9,53,104,0
607,0x100000000001f,MyCellular,battery 5%,-83.57504,51.857567,6,53,101,0
608,0x100000000000f,NewComm,battery 5%,-83.312744,52.119984,5,54,106,0
609,0x1000000000006,NewComm,battery 5%,-83.32505,51.773586,3,55,100,0
610,0x100000000000d,MyCellular,system malfunction,-83.33728,51.684593,3,54,105,0
611,0x100000000000e,TelecomWorld,battery 5%,-82.90122,51.645817,3,50,101,0
612,0x100000000001f,MyCellular,device error,-83.3399,51.617397,4,54,100,0
613,0x100000000001a,TelecomWorld,device error,-83.57568,51.683167,5,51,105,0
614,0x1000000000022,MyCellular,device error,-83.579315,51.859783,8,54,101,0
615,0x100000000000b,TelecomWorld,device error,-83.514275,51.604652,4,53,106,0
616,0x1000000000010,MyCellular,battery 5%,-83.55214,51.78743,3,50,106,0
617,0x1000000000011,TelecomWorld,battery 10%,-83.27783,51.667183,2,50,104,0
618,0x100000000001c,MyCellular,system malfunction,-83.139984,51.651123,9,53,103,0
619,0x1000000000023,TelecomWorld,system malfunction,-83.35588,51.726604,3,50,105,0
620,0x1000000000001,MyCellular,battery 10%,-83.25194,51.716064,6,51,105,0
621,0x1000000000003,NewComm,device error,-83.40734,51.603592,1,51,103,0
622,0x1000000000005,TelecomWorld,device error,-83.100876,51.6846,2,52,104,0
623,0x1000000000022,MyCellular,device error,-83.39509,51.651436,10,53,104,1
624,0x1000000000010,MyCellular,device error,-83.59358,51.84524,10,55,103,0
625,0x1000000000022,MyCellular,battery 5%,-83.618225,51.98779,3,53,104,0
626,0x1000000000026,TelecomWorld,battery 5%,-83.35632,51.617455,6,54,100,0
627,0x1000000000003,NewComm,device error,-83.450836,51.59749,8,53,106,0
628,0x1000000000019,MyCellular,device error,-83.158356,52.085857,5,54,102,0
629,0x1000000000015,NewComm,device error,-83.459625,51.8682,6,52,102,0
630,0x1000000000011,TelecomWorld,device error,-83.60145,51.718983,6,54,104,0
631,0x1000000000000,NewComm,battery 5%,-83.306694,51.633972,1,52,107,1
632,0x1000000000021,NewComm,device error,-83.62747,51.653934,1,54,106,1
633,0x1000000000018,NewComm,device error,-83.613144,51.656334,3,55,101,0
634,0x1000000000010,MyCellular,system malfunction,-83.59913,51.66752,2,51,103,1
635,0x100000000000c,NewComm,device error,-83.47239,51.939674,8,51,101,0
636,0x1000000000019,MyCellular,device error,-83.465546,51.979275,9,54,105,1
637,0x1000000000019,MyCellular,device error,-83.538025,51.6214,7,53,101,0
638,0x1000000000013,MyCellular,battery 10%,-83.52656,51.750072,6,52,102,0
639,0x1000000000002,TelecomWorld,battery 5%,-82.812325,51.622112,6,54,104,0
640,0x1000000000013,MyCellular,device error,-83.555595,51.70775,1,54,105,0
641,0x100000000000f,NewComm,device error,-83.5614,51.879963,6,50,102,0
642,0x1000000000003,NewComm,device error,-83.50577,51.711975,10,54,102,0
643,0x100000000000a,MyCellular,device error,-83.01854,51.598732,3,55,104,1
644,0x1000000000027,NewComm,battery 5%,-83.623924,52.02344,4,51,101,0
645,0x100000000000f,NewComm,device error,-83.27074,52.13277,7,51,106,0
646,0x100000000001b,NewComm,system malfunction,-83.23821,51.637512,4,54,105,0
647,0x100000000001a,TelecomWorld,battery 10%,-83.49482,52.01525,3,52,102,0
648,0x1000000000005,TelecomWorld,system malfunction,-83.10058,52.320408,1,51,105,0
649,0x100000000001a,TelecomWorld,system malfunction,-82.73418,51.620064,4,53,100,0
650,0x1000000000014,TelecomWorld,device error,-83.62043,51.67135,1,53,107,0
651,0x1000000000002,TelecomWorld,battery 5%,-83.44442,51.801697,5,54,106,0
652,0x1000000000018,NewComm,device error,-82.800735,51.60822,10,53,101,0
653,0x1000000000017,TelecomWorld,device error,-83.17564,51.625465,2,55,102,0
654,0x100000000000c,NewComm,battery 5%,-83.61451,51.620445,9,53,105,0
655,0x1000000000020,TelecomWorld,battery 5%,-83.48859,51.628517,2,52,105,0
656,0x1000000000006,NewComm,system malfunction,-83.41813,52.24904,3,51,104,0
657,0x100000000000a,MyCellular,battery 5%,-83.60502,52.406082,6,53,102,0
658,0x1000000000024,NewComm,battery 5%,-83.619255,51.67494,4,50,103,0
659,0x1000000000007,MyCellular,system malfunction,-83.43417,51.625294,10,52,100,0
660,0x1000000000014,TelecomWorld,battery 5%,-83.366875,51.605896,6,53,104,0
661,0x1000000000012,NewComm,system malfunction,-82.98096,52.33927,5,55,103,0
662,0x100000000001c,MyCellular,system malfunction,-83.51005,51.612995,5,51,101,0
663,0x1000000000007,MyCellular,system malfunction,-83.6047,52.077652,3,54,102,0
664,0x1000000000023,TelecomWorld,battery 5%,-83.09311,52.044178,6,55,107,1
665,0x1000000000007,MyCellular,battery 5%,-83.42341,51.758114,4,54,106,0
666,0x1000000000019,MyCellular,device error,-83.48462,51.670086,3,54,100,0
667,0x1000000000020,TelecomWorld,battery 5%,-83.56468,51.62506,1,53,104,0
668,0x1000000000024,NewComm,device error,-83.061966,51.6042,8,52,103,0
669,0x1000000000023,TelecomWorld,system malfunction,-83.248856,51.741867,4,51,107,0
670,0x1000000000020,TelecomWorld,battery 10%,-83.44563,52.207672,2,54,101,0
671,0x1000000000019,MyCellular,system malfunction,-83.409225,51.883408,6,52,103,0
672,0x100000000001d,TelecomWorld,battery 10%,-83.62783,51.665936,6,51,105,0
673,0x1000000000008,TelecomWorld,system malfunction,-83.59657,51.822834,8,53,105,0
674,0x100000000000b,TelecomWorld,device error,-83.50291,51.774258,7,51,106,0
675,0x1000000000013,MyCellular,battery 10%,-83.41281,51.726257,6,51,101,0
676,0x1000000000011,TelecomWorld,system malfunction,-83.546906,52.288956,9,53,107,0
677,0x100000000000b,TelecomWorld,device error,-83.092255,51.709297,6,52,103,0
678,0x100000000001b,NewComm,battery 10%,-83.42151,51.806805,7,52,105,0
679,0x100000000001e,NewComm,battery 5%,-83.60175,51.711956,2,53,101,1
680,0x100000000000a,MyCellular,system malfunction,-83.55324,51.69579,8,54,106,0
681,0x1000000000022,MyCellular,battery 5%,-83.55457,51.610493,5,54,103,0
682,0x1000000000012,NewComm,system malfunction,-83.44167,51.842037,3,52,103,0
683,0x100000000000f,NewComm,battery 5%,-83.24592,51.966064,1,51,105,0
684,0x1000000000013,MyCellular,device error,-83.49311,52.32807,2,53,104,0
685,0x100000000000a,MyCellular,battery 5%,-83.05637,51.937695,7,52,104,0
686,0x1000000000000,NewComm,device error,-83.382416,51.818043,2,51,104,0
687,0x1000000000017,TelecomWorld,battery 10%,-83.495964,52.07051,2,53,100,0
688,0x1000000000013,MyCellular,battery 5%,-83.420006,51.66237,2,54,102,1
